0,içeri,0.236
0,kanal,0.275
0,nu,0.292
0,sayı,0.267
1,türbülans,0.326
1,türbülatör,0.333
2,bölge,0.349
2,ters,0.349
2,çatı,0.376
3,tünel,0.558
4,havalanmak,0.316
4,istasyon,0.283
4,yangın,0.35
4,yayılım,0.413
5,değişim,0.237
5,kesit,0.454
6,akmak,0.24
6,girdap,0.253
6,oran,0.237
6,silindir,0.479
6,çap,0.355
7,fazlı,0.331
7,soğutkan,0.357
8,plaka,0.482
8,silindir,0.401
9,cisim,0.321
9,girdap,0.284
9,silindir,0.345
9,çap,0.239
10,nanoakışkanların,0.329
10,viskozite,0.611
11,kapmak,0.595
12,kavite,0.583
13,denklem,0.724
14,cfd,0.449
14,damper,0.558
15,küre,0.575
15,levha,0.429
15,yüzey,0.285
16,akım,0.353
16,daldırmak,0.335
16,küre,0.497
17,sayısal,0.505
18,sayı,0.324
18,x10,0.506
19,hareket,0.363
19,silindir,0.282
20,emisyon,0.281
20,kirletmek,0.314
20,konut,0.449
20,pişirmek,0.242
21,ef,0.393
21,gkk,0.393
21,oran,0.419
22,hücre,0.221
22,model,0.27
22,motor,0.313
22,set,0.221
22,sinir,0.221
22,yapay,0.221
23,yakmak,0.3
23,çamur,0.428
24,cam,0.551
24,ilâve,0.236
25,konut,0.431
25,ısıtmak,0.237
26,fırın,0.472
27,ekserji,0.5
27,kw,0.364
27,lık,0.337
28,bölgesel,0.395
28,ısıtmak,0.387
29,kanat,0.509
29,ısı,0.286
30,değiştiri,0.314
30,fonksiyon,0.304
30,ısı,0.404
31,ağ,0.475
31,ysa,0.371
32,değiştirgeç,0.321
32,helisel,0.346
32,serpantin,0.415
32,ısı,0.381
33,plaka,0.312
33,sayı,0.439
34,hava,0.242
34,kazanım,0.279
34,sistem,0.253
35,kanal,0.244
35,kanat,0.281
35,mm,0.275
35,nu,0.231
35,yerleşmek,0.275
36,duvar,0.381
36,ısı,0.406
36,ışınım,0.315
37,kurumak,0.674
38,geçmek,0.347
38,silindir,0.347
38,ısı,0.386
39,kl,0.442
39,olgu,0.295
39,veritabanı,0.295
40,baz,0.498
40,doğru,0.229
40,karar,0.219
40,solenoidal,0.265
41,kütle,0.296
41,titreşim,0.5
42,konveksiyon,0.277
42,sıvı,0.343
42,yatak,0.291
43,jet,0.442
43,kanat,0.301
43,ısı,0.37
44,dizmek,0.242
44,kanat,0.493
44,lüle,0.256
45,kanat,0.297
45,mm,0.29
45,sayı,0.267
46,transfer,0.355
46,ısı,0.389
47,buzdolabı,0.555
47,tasarım,0.391
48,açı,0.243
48,sayısal,0.273
48,ısı,0.314
49,darcy,0.284
49,kanat,0.336
49,sayı,0.283
49,sayısal,0.274
50,direksiyon,0.665
51,seviye,0.291
51,yakıt,0.408
52,dip,0.441
52,diş,0.49
52,dişli,0.455
53,deneyim,0.315
53,taşıt,0.222
53,temel,0.202
54,denge,0.564
54,teorik,0.461
55,döküm,0.411
55,endüstri,0.246
55,metal,0.356
56,süreç,0.28
56,tasarım,0.218
57,ardişleme,0.458
58,demir,0.396
58,dökme,0.297
58,grafit,0.297
59,dbd,0.36
59,düşük,0.364
60,erzincan,0.429
60,eğitim,0.308
60,tamir,0.49
61,hibrid,0.703
62,türk,0.407
62,ulus,0.365
63,lisans,0.301
63,lisansüstü,0.344
63,otomotiv,0.397
64,direnç,0.409
64,yuvar,0.558
65,balata,0.486
65,kpa,0.374
65,preslemek,0.374
66,nitrürleme,0.464
66,plazma,0.464
67,ºc,0.687
68,iklim,0.336
68,kompresör,0.252
68,sistem,0.319
68,soğutmak,0.246
69,soğutmak,0.35
69,termoelektrik,0.446
70,araç,0.334
70,gelişmek,0.408
70,konfor,0.302
71,gitmek,0.28
71,konfor,0.228
71,süspansiyon,0.233
72,esp,0.412
72,sensör,0.517
73,asmak,0.489
73,tekerlek,0.393
74,parça,0.412
74,prototip,0.31
74,süreç,0.328
75,silindir,0.404
75,supap,0.422
76,kalın,0.395
76,nümerik,0.375
76,sandviç,0.375
77,kapak,0.381
77,mekanizma,0.479
78,performans,0.332
78,proses,0.305
79,alüminyum,0.437
79,kaplama,0.411
79,lamba,0.351
80,kumaş,0.461
80,tekstil,0.461
81,formülasyon,0.327
81,optimizasyon,0.331
81,takoz,0.312
82,akustik,0.361
82,araç,0.307
82,sea,0.432
83,aşınmak,0.445
83,demir,0.324
83,dökme,0.324
84,grafik,0.32
84,sistem,0.47
85,kalıp,0.502
85,tasarım,0.538
86,metal,0.401
86,sac,0.422
87,tasarım,0.337
88,kuvvet,0.325
88,yormak,0.346
89,takoz,0.686
90,platform,0.542
90,yüzey,0.294
91,denetim,0.483
92,akustik,0.344
92,gürültü,0.295
92,oda,0.324
93,lpg,0.335
93,silindirik,0.316
93,tank,0.352
93,yormak,0.335
94,kompozit,0.463
95,kontrol,0.407
95,teknik,0.247
96,katalitik,0.312
96,mikser,0.448
97,aks,0.472
98,koymak,0.326
98,sistem,0.222
98,sıkışmak,0.265
98,tanımak,0.253
98,önlem,0.259
99,aks,0.317
99,tahrik,0.447
100,kapı,0.61
101,incinmek,0.326
101,simülasyon,0.255
101,whiplash,0.308
101,çarpışmak,0.377
102,fan,0.219
102,ticaret,0.242
102,vakum,0.261
102,yardım,0.247
102,çöp,0.261
103,direksiyon,0.351
103,yay,0.351
103,çeşit,0.257
104,mekanik,0.276
104,model,0.228
104,test,0.246
104,yormak,0.31
105,flexray,0.601
105,ölçüt,0.351
106,model,0.348
107,kesmek,0.642
108,birleşmek,0.514
108,kaynak,0.339
109,metanol,0.681
110,hidrojen,0.399
110,motor,0.346
110,otto,0.254
110,yakıt,0.289
111,hidrojen,0.427
111,motor,0.324
112,kalıp,0.48
112,tasarım,0.289
113,kauçuk,0.427
113,sertlik,0.379
114,dingil,0.321
114,mesnet,0.274
114,traktör,0.401
115,analiz,0.321
115,gerilim,0.301
115,güç,0.299
115,simetri,0.301
116,emme,0.516
116,manifold,0.463
117,kompresör,0.731
118,iklim,0.351
118,taşıt,0.342
119,atalet,0.414
120,basınç,0.304
120,kayıp,0.393
120,kutu,0.399
121,emisyon,0.259
121,motor,0.255
121,tümosan,0.357
121,yanmak,0.276
122,bağlantı,0.463
122,braket,0.391
123,gürültü,0.695
124,alaşım,0.434
124,katı,0.337
125,hesap,0.317
125,modellemek,0.296
126,buhar,0.241
126,kanat,0.222
126,kompresör,0.25
126,ortam,0.247
126,yoğuşmak,0.26
127,alternatif,0.239
127,hafiflemek,0.167
127,hedef,0.161
127,muhtelif,0.167
127,proje,0.204
127,söz,0.175
127,travers,0.311
127,yönelik,0.167
128,dizel,0.288
128,etanol,0.294
128,yakıt,0.336
129,hibrit,0.256
129,sistem,0.261
129,trafik,0.231
129,şehir,0.224
130,kabin,0.362
130,tahliye,0.322
130,üfleç,0.347
131,marka,0.364
131,otomobil,0.4
131,strateji,0.416
132,iletim,0.652
132,yol,0.435
133,optimizasyon,0.293
133,ürün,0.34
134,katsayı,0.293
134,sürüklemek,0.497
135,ayrı,0.259
135,dorse,0.295
135,itmek,0.274
135,kinematik,0.259
135,park,0.295
136,sanayi,0.399
136,öğrenci,0.349
137,güvenlik,0.282
137,kaza,0.374
137,otomasyon,0.311
137,topoloji,0.311
138,proses,0.348
138,sıcak,0.37
139,lisans,0.508
140,optimizasyon,0.497
140,tasarım,0.329
141,kelebek,0.385
141,kontrol,0.325
142,yağ,0.554
143,hekzagonal,0.325
143,yağ,0.475
144,kabin,0.369
144,korumak,0.332
145,gider,0.441
145,yakıt,0.353
146,co2,0.369
146,hava,0.321
147,yeniden,0.354
147,yol,0.357
148,arac,0.295
148,açı,0.259
148,gelişmek,0.296
148,iyiliştirilmesi,0.251
148,ömür,0.292
149,faaliyet,0.239
149,pil,0.239
149,türkiye,0.269
149,yıl,0.215
150,emisyon,0.397
151,lastik,0.378
151,sürtünmek,0.526
152,gelişmek,0.232
152,regülasyon,0.37
152,çarpışmak,0.237
153,out,0.369
153,pedal,0.343
153,stay,0.369
154,monokok,0.3
154,testi,0.3
154,yüklem,0.339
155,aşınmak,0.437
155,sic,0.538
156,nm,0.466
157,debriyaj,0.352
157,sistem,0.319
158,debriyaj,0.462
158,hidrolik,0.298
159,ajan,0.471
159,köpük,0.524
160,prototip,0.243
160,sanal,0.472
161,radyatör,0.654
162,kargo,0.319
162,kutu,0.296
162,taşımak,0.267
163,metal,0.235
163,piston,0.494
163,sıcak,0.229
163,telemetry,0.253
164,alaşım,0.347
164,magnezyum,0.522
165,arka,0.425
165,motor,0.327
165,soğutmak,0.405
166,backset,0.452
166,whiplash,0.476
167,başlık,0.395
167,hareket,0.247
167,koltuk,0.383
168,ortalama,0.28
168,taşıt,0.372
169,kalite,0.372
169,müşteri,0.326
170,genişlik,0.641
171,diferansiyel,0.424
171,kovan,0.507
172,cıvata,0.468
173,gösterge,0.324
173,vites,0.499
174,hidropnomatik,0.35
174,süspansiyon,0.488
175,egzoz,0.301
175,fren,0.321
175,turboşarj,0.384
175,türbin,0.285
176,açmak,0.4
176,yastık,0.539
177,bağlantı,0.369
177,motor,0.479
178,süreç,0.224
178,yakıt,0.21
178,çevre,0.227
179,kirletmek,0.479
179,trafik,0.311
180,lidar,0.474
180,takip,0.311
181,direksiyon,0.418
181,sistem,0.398
182,baskı,0.404
182,imalât,0.36
182,sac,0.296
183,ptmmk,0.371
183,takviye,0.413
184,cam,0.305
184,veri,0.286
184,yan,0.232
184,yazılım,0.235
185,pilot,0.346
185,tea,0.346
186,proses,0.428
186,tasımaktadır,0.314
186,çalısma,0.314
187,esc,0.392
187,komut,0.364
187,yaklaşım,0.309
188,polimer,0.319
188,son,0.309
189,floklama,0.391
189,tekstil,0.363
190,aksam,0.244
190,güneş,0.408
190,taşıt,0.306
191,kompozit,0.263
191,malzeme,0.303
191,şasi,0.342
192,basınç,0.282
192,ister,0.278
192,karşı,0.265
192,konfigürasyon,0.36
193,vermek,0.301
193,çarpmak,0.391
194,gürültü,0.469
194,şehir,0.515
195,dingil,0.477
195,inmek,0.421
196,hidrolik,0.313
196,kontrol,0.29
196,kural,0.348
196,taban,0.304
197,kabin,0.269
197,test,0.228
197,traktör,0.472
198,direksiyon,0.356
198,kontrol,0.406
198,sapmak,0.291
199,hibrid,0.574
